frame_uri,lap_var
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0034/frames/real/frame_0008.jpg,79.518267
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0034/frames/real/frame_0010.jpg,71.041278
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0034/frames/real/frame_0012.jpg,76.331571
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0034/frames/real/frame_0014.jpg,91.309347
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0000.jpg,21.526918
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0002.jpg,24.448346
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0004.jpg,136.577183
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0006.jpg,135.585094
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0008.jpg,128.594284
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0010.jpg,135.077399
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0012.jpg,143.636195
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0035/frames/real/frame_0014.jpg,142.639635
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0000.jpg,167.787817
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0002.jpg,185.436109
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0004.jpg,214.320378
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0006.jpg,104.423003
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0008.jpg,112.826322
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0010.jpg,115.082720
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0037/frames/real/frame_0012.jpg,112.258919
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0042/frames/real/frame_0000.jpg,232.797673
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0042/frames/real/frame_0004.jpg,250.093544
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0042/frames/real/frame_0012.jpg,241.781926
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0000.jpg,101.345974
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0002.jpg,105.739931
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0004.jpg,138.837713
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0006.jpg,145.778330
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0008.jpg,155.669631
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0010.jpg,134.370051
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0012.jpg,133.678771
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0045/frames/real/frame_0014.jpg,143.622636
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0000.jpg,66.720768
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0002.jpg,101.332914
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0004.jpg,102.591005
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0006.jpg,67.463113
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0008.jpg,70.904490
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0010.jpg,78.293214
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0012.jpg,66.335562
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0046/frames/real/frame_0014.jpg,74.961737
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0048/frames/real/frame_0004.jpg,128.308095
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0048/frames/real/frame_0006.jpg,146.426664
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0048/frames/real/frame_0008.jpg,132.817141
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0048/frames/real/frame_0010.jpg,149.743421
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0048/frames/real/frame_0012.jpg,147.070802
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0048/frames/real/frame_0014.jpg,183.094161
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0050/frames/real/frame_0000.jpg,166.264392
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0050/frames/real/frame_0002.jpg,173.343855
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0050/frames/real/frame_0004.jpg,165.153225
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0050/frames/real/frame_0006.jpg,173.025151
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0050/frames/real/frame_0008.jpg,234.699853
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0050/frames/real/frame_0010.jpg,124.257266
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0000.jpg,204.708353
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0002.jpg,211.947916
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0004.jpg,202.000812
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0006.jpg,193.904346
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0008.jpg,200.704866
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0010.jpg,191.977553
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0012.jpg,154.010514
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0053/frames/real/frame_0014.jpg,162.018132
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0054/frames/real/frame_0000.jpg,116.712731
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0054/frames/real/frame_0006.jpg,149.048010
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0054/frames/real/frame_0008.jpg,153.022928
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0054/frames/real/frame_0010.jpg,173.535059
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0054/frames/real/frame_0012.jpg,131.373507
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0054/frames/real/frame_0014.jpg,141.447594
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0000.jpg,104.343063
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0002.jpg,108.524941
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0004.jpg,102.168601
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0006.jpg,108.568189
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0008.jpg,103.165886
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0010.jpg,109.842576
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0012.jpg,96.965769
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0062/frames/real/frame_0014.jpg,95.436998
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0000.jpg,63.350108
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0002.jpg,79.208074
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0004.jpg,77.379978
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0006.jpg,88.317680
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0008.jpg,127.069060
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0010.jpg,84.774239
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0012.jpg,78.672030
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0063/frames/real/frame_0014.jpg,80.914639
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0000.jpg,104.716735
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0002.jpg,110.771691
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0004.jpg,110.518411
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0006.jpg,115.064710
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0008.jpg,133.692760
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0010.jpg,131.323048
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0012.jpg,134.359928
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0064/frames/real/frame_0014.jpg,121.322329
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0000.jpg,91.020327
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0002.jpg,92.275681
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0004.jpg,85.898764
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0006.jpg,84.904772
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0008.jpg,88.902668
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0010.jpg,88.035161
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0012.jpg,89.802659
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0066/frames/real/frame_0014.jpg,80.149110
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0067/frames/real/frame_0000.jpg,164.628497
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0067/frames/real/frame_0002.jpg,172.307673
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0067/frames/real/frame_0004.jpg,156.405920
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0067/frames/real/frame_0010.jpg,199.628171
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0067/frames/real/frame_0014.jpg,245.225143
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0072/frames/real/frame_0012.jpg,230.325822
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0000.jpg,167.717340
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0002.jpg,196.540729
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0006.jpg,201.954140
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0008.jpg,165.879394
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0010.jpg,188.119168
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0012.jpg,166.450446
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0075/frames/real/frame_0014.jpg,131.086555
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0000.jpg,111.390457
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0002.jpg,113.061076
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0004.jpg,106.664709
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0006.jpg,122.086383
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0008.jpg,99.323640
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0010.jpg,86.539788
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0012.jpg,149.737718
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0080/frames/real/frame_0014.jpg,137.771368
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0088/frames/real/frame_0000.jpg,243.008877
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0088/frames/real/frame_0002.jpg,238.779853
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0000.jpg,44.705512
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0002.jpg,40.356335
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0004.jpg,44.996281
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0006.jpg,58.894924
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0008.jpg,51.773186
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0010.jpg,53.090512
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0012.jpg,43.482851
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0091/frames/real/frame_0014.jpg,46.436241
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0000.jpg,86.693696
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0002.jpg,82.397481
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0004.jpg,80.298304
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0006.jpg,51.897283
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0008.jpg,49.410392
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0010.jpg,49.082172
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0012.jpg,51.020912
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0094/frames/real/frame_0014.jpg,51.421153
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0095/frames/real/frame_0004.jpg,137.620767
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0095/frames/real/frame_0006.jpg,236.680630
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0095/frames/real/frame_0012.jpg,205.882865
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0095/frames/real/frame_0014.jpg,163.928402
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0000.jpg,133.091706
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0002.jpg,128.301181
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0004.jpg,142.435627
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0006.jpg,164.659357
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0008.jpg,138.723078
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0010.jpg,151.496222
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0012.jpg,146.175058
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0101/frames/real/frame_0014.jpg,131.479863
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0000.jpg,205.349722
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0002.jpg,226.521021
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0004.jpg,217.755594
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0006.jpg,217.726009
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0010.jpg,220.927224
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0012.jpg,215.671795
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0105/frames/real/frame_0014.jpg,224.389928
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0106/frames/real/frame_0006.jpg,197.644353
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0106/frames/real/frame_0008.jpg,207.639960
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0106/frames/real/frame_0010.jpg,219.536060
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0106/frames/real/frame_0012.jpg,200.461470
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0106/frames/real/frame_0014.jpg,193.852857
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0000.jpg,101.359566
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0002.jpg,98.152196
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0004.jpg,91.658659
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0006.jpg,96.432503
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0008.jpg,94.784751
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0010.jpg,94.259013
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0012.jpg,108.387995
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0107/frames/real/frame_0014.jpg,96.907526
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0000.jpg,181.738086
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0002.jpg,113.026472
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0004.jpg,116.855974
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0006.jpg,114.935096
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0008.jpg,112.024400
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0010.jpg,101.186039
gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0118/frames/real/frame_0012.jpg,99.332986
