frame_path,label,cohort,P8A,E2B,P2D,T3_SLOT2_step500,T3_SLOT2_step1000,T3_SLOT2_step1500,T3_SLOT2_step2500,T3_SLOT2_step3500,T3_SLOT2_step4500
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000263_seq2443.jpg,0,DOR_REAL_DEV,0.175583615899086,0.2580204010009765,0.4815618991851806,0.87943035364151,0.8421599864959717,0.7645848393440247,0.6150131821632385,0.7384957075119019,0.777043879032135
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000267_seq2470.jpg,0,DOR_REAL_DEV,0.0903160870075225,0.160851314663887,0.3748874068260193,0.7240127921104431,0.6211123466491699,0.6700320243835449,0.4927109181880951,0.47332340478897095,0.5057960748672485
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000274_seq2223.jpg,0,DOR_REAL_DEV,0.0130268214270472,0.0152946161106228,0.3621192276477813,0.2648939788341522,0.1711455136537552,0.09872865676879883,0.10889334231615067,0.13648077845573425,0.11480934917926788
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000275_seq2561.jpg,0,DOR_REAL_DEV,0.3476993143558502,0.2129402011632919,0.4042162001132965,0.8368273377418518,0.5356975793838501,0.5580082535743713,0.5015596151351929,0.5323494672775269,0.5554320216178894
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000278_seq2254.jpg,0,DOR_REAL_DEV,0.0886016488075256,0.0825167074799537,0.5223914980888367,0.7860864400863647,0.7537389993667603,0.665070116519928,0.4612070620059967,0.49733126163482666,0.5310827493667603
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000287_seq2660.jpg,0,DOR_REAL_DEV,0.6637340784072876,0.5484477281570435,0.5906683206558228,0.9293473362922668,0.9133917093276978,0.8896316289901733,0.782472550868988,0.8029230237007141,0.8581610321998596
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000290_seq2357.jpg,0,DOR_REAL_DEV,0.0172688141465187,0.0185747742652893,0.3670481145381927,0.3078310787677765,0.42931002378463745,0.1756981462240219,0.36953189969062805,0.5306113958358765,0.5568808317184448
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000301_seq2763.jpg,0,DOR_REAL_DEV,0.2477827817201614,0.3539932072162628,0.3956310451030731,0.925590991973877,0.8181933760643005,0.8509448170661926,0.5738365054130554,0.6224234700202942,0.6869046092033386
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000311_seq2841.jpg,0,DOR_REAL_DEV,0.7612241506576538,0.6278811693191528,0.5282713174819946,0.9675040245056152,0.9775781631469727,0.9817635416984558,0.8731624484062195,0.8771110773086548,0.9209975600242615
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000313_seq2880.jpg,0,DOR_REAL_DEV,0.832902729511261,0.6418370604515076,0.4623328745365143,0.9635210633277893,0.9691812992095947,0.9727846384048462,0.8819459080696106,0.9227051734924316,0.9565830826759338
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000321_seq2944.jpg,0,DOR_REAL_DEV,0.9107781052589417,0.5451483130455017,0.5175422430038452,0.9489860534667969,0.930370032787323,0.9386293888092041,0.8812133073806763,0.91380774974823,0.9451573491096497
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000331_seq3036.jpg,0,DOR_REAL_DEV,0.9746553301811218,0.4773867726325989,0.4657356441020965,0.9636847972869873,0.9752647280693054,0.9700709581375122,0.9145918488502502,0.9226283431053162,0.9436256885528564
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000333_seq3050.jpg,0,DOR_REAL_DEV,0.8522404432296753,0.4251300096511841,0.3838966190814972,0.9208613038063049,0.8997260332107544,0.8550923466682434,0.7980844974517822,0.8116064071655273,0.8520315289497375
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000335_seq3070.jpg,0,DOR_REAL_DEV,0.9040268659591676,0.8623952269554138,0.5985574722290039,0.967322051525116,0.9836058616638184,0.985517680644989,0.9393385648727417,0.9532039165496826,0.9710268974304199
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000365_seq3301.jpg,0,DOR_REAL_DEV,0.4366985559463501,0.3478235006332397,0.5050699710845947,0.9397263526916504,0.745128870010376,0.8150283694267273,0.6219131946563721,0.6370173096656799,0.714413046836853
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000367_seq3340.jpg,0,DOR_REAL_DEV,0.6210452318191528,0.8092665672302246,0.5863407254219055,0.9413233995437622,0.9828522801399231,0.9875483512878418,0.9651057124137878,0.9773369431495667,0.9846055507659912
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000373_seq3353.jpg,0,DOR_REAL_DEV,0.4255306422710418,0.5791102051734924,0.4323793947696686,0.9397343397140503,0.977741003036499,0.9769799709320068,0.908280074596405,0.9228810667991638,0.9514544010162354
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000379_seq3421.jpg,0,DOR_REAL_DEV,0.1800956726074218,0.065405435860157,0.2758817672729492,0.5700192451477051,0.6125493049621582,0.3912185728549957,0.3335933983325958,0.31975916028022766,0.33128881454467773
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000385_seq3458.jpg,0,DOR_REAL_DEV,0.0553728006780147,0.0194049943238496,0.195455327630043,0.6291857957839966,0.501409113407135,0.33565962314605713,0.3090577721595764,0.3449406027793884,0.374100923538208
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000397_seq3554.jpg,0,DOR_REAL_DEV,0.0118326805531978,0.0679234340786933,0.3211410343647003,0.48806583881378174,0.30035388469696045,0.2937745153903961,0.20711609721183777,0.21887297928333282,0.23318032920360565
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/dor/dor_shkedi_real_frame_000399_seq3541.jpg,0,DOR_REAL_DEV,0.0082317171618342,0.0457192882895469,0.4152060747146606,0.29806333780288696,0.1880684196949005,0.17844943702220917,0.17773377895355225,0.18209367990493774,0.16953979432582855
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_156.3_frame_005389_crop_000__b02f57d4.jpg,1,DOR_FAKE_DEV,0.7639027237892151,0.6062852144241333,0.3747744560241699,0.8889011144638062,0.9058237075805664,0.7903082370758057,0.1806214451789856,0.1615561693906784,0.14094112813472748
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_157.3_frame_005405_crop_000__cbad2b2f.jpg,1,DOR_FAKE_DEV,0.7031674385070801,0.6518656015396118,0.2570679187774658,0.8766138553619385,0.8377780318260193,0.685239315032959,0.15985003113746643,0.1022566705942154,0.10575620085000992
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_158.3_frame_005425_crop_001__02f17f11.jpg,1,DOR_FAKE_DEV,0.8947885036468506,0.935136377811432,0.614428699016571,0.8870044946670532,0.974223256111145,0.9119427800178528,0.40117964148521423,0.40797582268714905,0.3961949944496155
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_158.3_frame_005450_crop_001__1d531e66.jpg,1,DOR_FAKE_DEV,0.9697466492652892,0.8990253806114197,0.6118512749671936,0.9410687685012817,0.9704304933547974,0.9383072853088379,0.4274774491786957,0.4197375178337097,0.40775224566459656
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_159.3_frame_005473_crop_001__aab35308.jpg,1,DOR_FAKE_DEV,0.9919414520263672,0.9770870804786682,0.6601513624191284,0.9660667777061462,0.9855954647064209,0.9844000339508057,0.6655944585800171,0.6603751182556152,0.7152338624000549
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_160.3_frame_005495_crop_001__36783955.jpg,1,DOR_FAKE_DEV,0.9879006147384644,0.833341658115387,0.6028188467025757,0.9642361998558044,0.9836897253990173,0.9700100421905518,0.5141205787658691,0.5323428511619568,0.5505285859107971
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_161.3_frame_005536_crop_001__e079292d.jpg,1,DOR_FAKE_DEV,0.9928429126739502,0.9189006090164183,0.666746973991394,0.9685356020927429,0.9883113503456116,0.9862078428268433,0.7799267172813416,0.8143742680549622,0.8293707370758057
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_161.3_frame_005559_crop_001__94174929.jpg,1,DOR_FAKE_DEV,0.9833680987358092,0.729084849357605,0.390618622303009,0.9524389505386353,0.9718323349952698,0.9382737278938293,0.3320048153400421,0.29022136330604553,0.25768157839775085
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_162.3_frame_005580_crop_001__6347af09.jpg,1,DOR_FAKE_DEV,0.9880470037460328,0.9334319233894348,0.7221871614456177,0.958686351776123,0.9835016131401062,0.9790228009223938,0.6202756762504578,0.6226668357849121,0.6585688591003418
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_163.3_frame_005605_crop_001__62a26035.jpg,1,DOR_FAKE_DEV,0.9888628721237184,0.8701797127723694,0.6176440119743347,0.9597474336624146,0.9837309122085571,0.9739079475402832,0.5663853883743286,0.5612009763717651,0.5911070108413696
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_163.3_frame_005635_crop_000__4ebf23fc.jpg,1,DOR_FAKE_DEV,0.9630464315414428,0.8159514665603638,0.5456814765930176,0.8593125939369202,0.9199634194374084,0.8154706358909607,0.22269199788570404,0.21591374278068542,0.19251814484596252
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_164.3_frame_005641_crop_000__3e74aa40.jpg,1,DOR_FAKE_DEV,0.9922469854354858,0.9379964470863342,0.4470458626747131,0.9584554433822632,0.9791066646575928,0.9621139168739319,0.58542799949646,0.6022343039512634,0.699343204498291
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_165.3_frame_005658_crop_001__77be7e7c.jpg,1,DOR_FAKE_DEV,0.9878113865852356,0.9313876628875732,0.6743562817573547,0.9534338116645813,0.9801241159439087,0.9705017805099487,0.5585095286369324,0.5724977254867554,0.6037580966949463
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_165.3_frame_005680_crop_001__b8e91246.jpg,1,DOR_FAKE_DEV,0.9625482559204102,0.9174426198005676,0.6317556500434875,0.9255519509315491,0.9546189308166504,0.9014644622802734,0.34344613552093506,0.3046174645423889,0.2770141065120697
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_166.3_frame_005703_crop_001__006101e7.jpg,1,DOR_FAKE_DEV,0.9893913269042968,0.9647572636604308,0.690234899520874,0.9578612446784973,0.9804635643959045,0.9719412326812744,0.5402120351791382,0.5702514052391052,0.6085771322250366
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_167.3_frame_005723_crop_001__cbe06952.jpg,1,DOR_FAKE_DEV,0.95752614736557,0.7629968523979187,0.4778914749622345,0.949027419090271,0.9719765782356262,0.9500773549079895,0.3419702351093292,0.31113696098327637,0.27041828632354736
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_167.3_frame_005759_crop_001__82d6bcd3.jpg,1,DOR_FAKE_DEV,0.9660191535949708,0.906414031982422,0.5680897831916809,0.9386324286460876,0.9767963886260986,0.9607148766517639,0.4348301589488983,0.41479435563087463,0.4338136315345764
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_168.3_frame_005782_crop_001__6d5a392d.jpg,1,DOR_FAKE_DEV,0.9832797050476074,0.9508910775184632,0.6502146124839783,0.9488010406494141,0.974117636680603,0.9665947556495667,0.46045228838920593,0.4702589809894562,0.49510395526885986
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_169.3_frame_005804_crop_001__b7fc0002.jpg,1,DOR_FAKE_DEV,0.957707941532135,0.9026726484298706,0.5925627946853638,0.9023215174674988,0.9491751790046692,0.8886907696723938,0.24468499422073364,0.3049215078353882,0.2986716628074646
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_170.3_frame_005825_crop_001__73ceaf6b.jpg,1,DOR_FAKE_DEV,0.9761826395988464,0.9194703102111816,0.6863240599632263,0.9574527144432068,0.9802790880203247,0.9681884050369263,0.5040537714958191,0.4773212969303131,0.4929470121860504
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_170.3_frame_005854_crop_000__48a068b7.jpg,1,DOR_FAKE_DEV,0.9886074662208556,0.8349598050117493,0.527051568031311,0.9648123383522034,0.9828981161117554,0.9740540385246277,0.5558923482894897,0.543603241443634,0.5309313535690308
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_171.3_frame_005860_crop_000__237654f1.jpg,1,DOR_FAKE_DEV,0.940205454826355,0.8659509420394897,0.4730692207813263,0.9130026698112488,0.8802133202552795,0.7386017441749573,0.17576925456523895,0.13311675190925598,0.15166357159614563
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_171.3_frame_005877_crop_001__c2200c69.jpg,1,DOR_FAKE_DEV,0.8843986392021179,0.7277780771255493,0.4601407051086426,0.857969343662262,0.8671967387199402,0.7679312229156494,0.22272063791751862,0.2190990298986435,0.2038709968328476
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_172.3_frame_005906_crop_001__cf4e18f8.jpg,1,DOR_FAKE_DEV,0.973675549030304,0.8762214779853821,0.5351475477218628,0.9396637082099915,0.9512426257133484,0.863117516040802,0.33464285731315613,0.3093515932559967,0.3058183491230011
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_173.3_frame_005931_crop_001__d8f90165.jpg,1,DOR_FAKE_DEV,0.9426702857017516,0.7706097960472107,0.5684946179389954,0.9131174087524414,0.9368654489517212,0.8694977164268494,0.270698219537735,0.2638520896434784,0.23792463541030884
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_173.3_frame_005962_crop_001__971f9a35.jpg,1,DOR_FAKE_DEV,0.955836534500122,0.8090804815292358,0.5592567324638367,0.8801199197769165,0.9099572896957397,0.7850876450538635,0.24691714346408844,0.2453339695930481,0.22516882419586182
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_174.3_frame_005984_crop_000__4da8e9fb.jpg,1,DOR_FAKE_DEV,0.9441201686859132,0.858011782169342,0.568082869052887,0.9329528212547302,0.9637520909309387,0.927508533000946,0.4052477180957794,0.40477243065834045,0.4050268530845642
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_175.3_frame_005990_crop_000__8ef8642c.jpg,1,DOR_FAKE_DEV,0.9912546873092652,0.9338006973266602,0.5012056827545166,0.9646268486976624,0.9836275577545166,0.9804539084434509,0.6964128613471985,0.6220127940177917,0.7036056518554688
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_175.3_frame_006006_crop_001__b3c9441f.jpg,1,DOR_FAKE_DEV,0.9803609251976012,0.8055535554885864,0.582046389579773,0.9274476170539856,0.9528562426567078,0.8905384540557861,0.35524487495422363,0.34930503368377686,0.3320339620113373
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_175.3_frame_006028_crop_001__d0d4a00e.jpg,1,DOR_FAKE_DEV,0.9919652938842772,0.8813177347183228,0.5827223658561707,0.8684224486351013,0.9471579790115356,0.7083492875099182,0.27037671208381653,0.3005862832069397,0.25628697872161865
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_177.3_frame_006053_crop_001__c2e226b1.jpg,1,DOR_FAKE_DEV,0.9785995483398438,0.4398805499076843,0.416730135679245,0.8093631267547607,0.932572066783905,0.7059337496757507,0.35181620717048645,0.30732056498527527,0.26238933205604553
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_177.3_frame_006085_crop_001__c62e1f0b.jpg,1,DOR_FAKE_DEV,0.9938198924064636,0.6813091039657593,0.3583419024944305,0.9626964926719666,0.9886336326599121,0.9805508852005005,0.9129197597503662,0.8544851541519165,0.8720145225524902
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_178.3_frame_006110_crop_001__c62d3b87.jpg,1,DOR_FAKE_DEV,0.993240237236023,0.4326162934303283,0.2926996350288391,0.9614569544792175,0.9879034161567688,0.967849612236023,0.814895749092102,0.6860665082931519,0.731378972530365
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_179.3_frame_006133_crop_001__71cd76e9.jpg,1,DOR_FAKE_DEV,0.9857775568962096,0.5689542293548584,0.4630752503871918,0.9319700002670288,0.9820709824562073,0.8904804587364197,0.702459990978241,0.556800901889801,0.5688278675079346
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_179.3_frame_006159_crop_001__81007880.jpg,1,DOR_FAKE_DEV,0.9875396490097046,0.3600353896617889,0.3322035074234009,0.8835699558258057,0.9762702584266663,0.8521388173103333,0.5163288712501526,0.3903311491012573,0.3818723261356354
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_180.3_frame_006188_crop_001__a08e4045.jpg,1,DOR_FAKE_DEV,0.9930275082588196,0.3976359367370605,0.3632351756095886,0.9557796120643616,0.9867445826530457,0.9554116725921631,0.7439572215080261,0.6448768973350525,0.6801857948303223
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_181.3_frame_006211_crop_001__3265c5bc.jpg,1,DOR_FAKE_DEV,0.9934192299842834,0.6441682577133179,0.3637612164020538,0.9629621505737305,0.9885095953941345,0.9756975173950195,0.8761222958564758,0.7677083611488342,0.7993268966674805
gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/dor_shkedi__s16_182.3_frame_006234_crop_001__bb48712c.jpg,1,DOR_FAKE_DEV,0.9933156371116638,0.486143559217453,0.3574006557464599,0.9454551935195923,0.9858654737472534,0.9468202590942383,0.7230888605117798,0.5733086466789246,0.5968810319900513
