method,label,video_id,avg_video_prob,prediction,is_correct,group_key,family_key
teams_real,0,PC_Generator__s15__seg_1778.4__real,0.65251875,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1780.4__real,0.66913265,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1782.4__real,0.59760475,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1784.4__real,0.64577466,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1787.4__real,0.55609483,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1788.4__real,0.53723800,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1791.4__real,0.66251171,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1793.4__real,0.63098794,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1794.4__real,0.59195513,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1797.4__real,0.61477935,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1799.4__real,0.65557098,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1800.4__real,0.67853427,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1803.4__real,0.76508600,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1805.4__real,0.66436702,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1808.4__real,0.70793647,1,0,unknown_real,realpool_real
teams_real,0,PC_Generator__s15__seg_1810.4__real,0.62963104,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_0.0__real,0.65180463,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_1.0__real,0.51128876,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_10.0__real,0.55589852,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_11.0__real,0.58615822,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_13.0__real,0.63100100,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_14.0__real,0.63604105,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_15.0__real,0.54680151,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_16.0__real,0.57762909,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_17.0__real,0.66676605,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_18.0__real,0.62263221,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_2.0__real,0.59714568,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_20.0__real,0.55978608,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_21.0__real,0.58084834,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_23.0__real,0.59402514,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_24.0__real,0.53641123,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_25.0__real,0.59489530,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_26.0__real,0.64207357,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_27.0__real,0.62356508,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_28.0__real,0.64131409,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_29.0__real,0.60508698,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_3.0__real,0.48695895,0,1,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_31.0__real,0.59757730,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_32.0__real,0.49536765,0,1,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_33.0__real,0.43488929,0,1,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_35.0__real,0.55996859,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_37.0__real,0.59533370,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_38.0__real,0.63697678,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_39.0__real,0.61177665,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_4.0__real,0.68692279,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_40.0__real,0.68633705,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_41.0__real,0.67292815,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_43.0__real,0.67344677,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_44.0__real,0.55424458,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_45.0__real,0.56873834,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_47.0__real,0.68018806,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_48.0__real,0.51435077,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_49.0__real,0.62645262,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_5.0__real,0.60149288,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_50.0__real,0.63963050,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_51.0__real,0.63184935,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_52.0__real,0.61754227,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_53.0__real,0.67475104,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_54.0__real,0.61581975,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_55.0__real,0.57865030,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_57.0__real,0.57211047,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_58.0__real,0.54220849,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_59.0__real,0.66205055,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_6.0__real,0.66678333,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_60.0__real,0.63072819,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_61.0__real,0.61525208,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_62.0__real,0.60193145,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_63.0__real,0.68344045,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_64.0__real,0.58858335,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_65.0__real,0.57818758,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_67.0__real,0.59711659,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_68.0__real,0.69413489,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_69.0__real,0.61017787,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_7.0__real,0.47344157,0,1,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_70.0__real,0.60615480,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_8.0__real,0.61782908,1,0,unknown_real,realpool_real
teams_real,0,bla_bla_chow__s1__seg_9.0__real,0.56697667,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1001__real,0.54942149,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1008__real,0.58906722,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1014__real,0.59269530,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1027__real,0.52040404,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1028__real,0.56672269,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1029__real,0.49419674,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1034__real,0.60434610,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1044__real,0.54610509,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1045__real,0.45844662,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1046__real,0.48192936,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1049__real,0.60788792,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1051__real,0.56246758,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1055__real,0.53260732,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1063__real,0.58175212,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1064__real,0.54088372,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1069__real,0.59603274,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1075__real,0.49526638,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1076__real,0.58519840,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1082__real,0.60349715,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1088__real,0.50410193,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1089__real,0.50545567,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1091__real,0.48219568,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1101__real,0.40676630,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1108__real,0.66066402,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1114__real,0.76304913,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1117__real,0.62257910,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1121__real,0.74876076,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1124__real,0.56826150,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1126__real,0.50759208,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1127__real,0.52007121,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1130__real,0.83015907,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1136__real,0.70181549,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1142__real,0.53580189,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1143__real,0.56075597,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1144__real,0.50449145,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1154__real,0.58241153,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1172__real,0.71633333,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1178__real,0.63090879,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1179__real,0.53287196,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1182__real,0.56246680,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1184__real,0.74897337,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1191__real,0.55940342,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1192__real,0.59375373,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1202__real,0.55222690,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1214__real,0.69908482,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1226__real,0.56513751,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1227__real,0.56703514,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1228__real,0.54261720,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1229__real,0.58894786,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1235__real,0.70438427,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1253__real,0.50400013,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1254__real,0.47618020,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1255__real,0.51112604,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1259__real,0.71854907,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1262__real,0.48289838,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1272__real,0.40670592,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1273__real,0.48924291,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1275__real,0.61230302,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1284__real,0.38758865,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1288__real,0.68668634,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1292__real,0.64063698,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1304__real,0.55750221,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1305__real,0.53728700,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1306__real,0.48089370,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1307__real,0.47032535,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1319__real,0.59737617,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1330__real,0.45782855,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1331__real,0.45547354,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1332__real,0.48170951,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1333__real,0.43596065,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1340__real,0.61831015,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1344__real,0.65240753,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13581__real,0.65839124,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13595__real,0.65936720,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13599__real,0.65076029,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1360__real,0.47699946,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13610__real,0.69173247,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13615__real,0.67683059,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13649__real,0.63866842,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13665__real,0.64475828,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13667__real,0.65303969,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13701__real,0.57098627,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13706__real,0.56455725,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1372__real,0.67464900,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13740__real,0.66597140,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13745__real,0.60475481,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13749__real,0.63002384,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13754__real,0.66298693,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1377__real,0.72043645,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13792__real,0.75961763,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13806__real,0.71792603,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1380__real,0.51037389,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1381__real,0.51010716,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1382__real,0.51535141,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13831__real,0.66647440,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1383__real,0.48320064,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13849__real,0.75936955,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13856__real,0.74786520,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13868__real,0.64682502,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13885__real,0.66191733,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13894__real,0.64344454,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13921__real,0.64067662,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13940__real,0.67144132,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13956__real,0.71153510,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13977__real,0.68578720,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13983__real,0.74612725,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq13995__real,0.62987196,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq14010__real,0.65184748,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq14016__real,0.65245253,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq14040__real,0.60055047,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq14059__real,0.60490006,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq14077__real,0.58469903,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1408__real,0.58562952,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq14097__real,0.61145520,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1412__real,0.57662302,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1414__real,0.59484529,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1415__real,0.57783341,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1422__real,0.61776984,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1429__real,0.60821444,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1430__real,0.56672353,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1431__real,0.58966553,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1432__real,0.59074122,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1436__real,0.54884547,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1439__real,0.57776839,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1463__real,0.49538490,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1467__real,0.67244118,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1479__real,0.64839727,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1483__real,0.50398237,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1486__real,0.57943845,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1487__real,0.51335585,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1490__real,0.54370558,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1500__real,0.66098034,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1508__real,0.54443997,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1509__real,0.56572831,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1510__real,0.51096874,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1517__real,0.66989106,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1541__real,0.77637321,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1542__real,0.72453505,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1543__real,0.72170329,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1544__real,0.71828008,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1573__real,0.59178442,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1594__real,0.52171367,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1595__real,0.49609971,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1597__real,0.53979242,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1613__real,0.73931408,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1614__real,0.63933134,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1615__real,0.58643347,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1623__real,0.72564560,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1624__real,0.65841824,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1628__real,0.75262660,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1635__real,0.66486531,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1646__real,0.62830359,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1659__real,0.65833580,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1669__real,0.46328446,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1670__real,0.43800235,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1671__real,0.45853570,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1676__real,0.58824468,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1680__real,0.59321827,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1687__real,0.63568026,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1688__real,0.55805930,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1689__real,0.66045386,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1694__real,0.59088880,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1699__real,0.52020586,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1702__real,0.54367751,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1706__real,0.60425520,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1710__real,0.60939348,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1722__real,0.61901492,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1723__real,0.52085871,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1724__real,0.59571910,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1726__real,0.52136844,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1740__real,0.62371409,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1742__real,0.58699739,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1747__real,0.58504671,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1751__real,0.48854619,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1752__real,0.49839485,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1753__real,0.52064985,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1754__real,0.57966927,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1757__real,0.59170783,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1759__real,0.61037552,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1761__real,0.59943837,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1784__real,0.49980107,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1788__real,0.65693945,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1793__real,0.59946662,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1794__real,0.64230591,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1805__real,0.56608403,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1806__real,0.58876061,1,0,unknown_real,realpool_real
